asset	cls	type	param	source	ticker	field
MMM US Equity	SingleStock	Vol	Near	BBG	MMM US Equity	30DAY_IMPVOL_100.0%MNY_DF
MMM US Equity	SingleStock	Vol	Far	BBG	MMM US Equity	60DAY_IMPVOL_100.0%MNY_DF
MMM US Equity	SingleStock	Hedge	nonfut	BBG	MMM US Equity	PX_LAST
BIIB US Equity	SingleStock	Market	-	BBG	BIIB US Equity	PX_LAST
BIIB US Equity	SingleStock	Vol	Near	BBG	BIIB US Equity	30DAY_IMPVOL_100.0%MNY_DF
BIIB US Equity	SingleStock	Vol	Far	BBG	BIIB US Equity	60DAY_IMPVOL_100.0%MNY_DF
BIIB US Equity	SingleStock	Hedge	nonfut	BBG	BIIB US Equity	PX_LAST
PANW US Equity	SingleStock	Market	-	BBG	PANW US Equity	PX_LAST
PANW US Equity	SingleStock	Vol	Near	BBG	PANW US Equity	30DAY_IMPVOL_100.0%MNY_DF
PANW US Equity	SingleStock	Vol	Far	BBG	PANW US Equity	60DAY_IMPVOL_100.0%MNY_DF
PANW US Equity	SingleStock	Hedge	nonfut	BBG	PANW US Equity	PX_LAST
TTE FP Equity	SingleStock	Market	-	BBG	TTE FP Equity	PX_LAST
TTE FP Equity	SingleStock	Vol	Near	BBG	TTE FP Equity	30DAY_IMPVOL_100.0%MNY_DF
TTE FP Equity	SingleStock	Vol	Far	BBG	TTE FP Equity	60DAY_IMPVOL_100.0%MNY_DF
TTE FP Equity	SingleStock	Hedge	nonfut	BBG	TTE FP Equity	PX_LAST
CS FP Equity	SingleStock	Market	-	BBG	CS FP Equity	PX_LAST
CS FP Equity	SingleStock	Vol	Near	BBG	CS FP Equity	30DAY_IMPVOL_100.0%MNY_DF
CS FP Equity	SingleStock	Vol	Far	BBG	CS FP Equity	60DAY_IMPVOL_100.0%MNY_DF
CS FP Equity	SingleStock	Hedge	nonfut	BBG	CS FP Equity	PX_LAST
MBG GR Equity	SingleStock	Market	-	BBG	MBG GR Equity	PX_LAST
MBG GR Equity	SingleStock	Vol	Near	BBG	MBG GR Equity	30DAY_IMPVOL_100.0%MNY_DF
MBG GR Equity	SingleStock	Vol	Far	BBG	MBG GR Equity	60DAY_IMPVOL_100.0%MNY_DF
MBG GR Equity	SingleStock	Hedge	nonfut	BBG	MBG GR Equity	PX_LAST
WFC US Equity	SingleStock	Market	-	BBG	WFC US Equity	PX_LAST
WFC US Equity	SingleStock	Vol	Near	BBG	WFC US Equity	30DAY_IMPVOL_100.0%MNY_DF
WFC US Equity	SingleStock	Vol	Far	BBG	WFC US Equity	60DAY_IMPVOL_100.0%MNY_DF
WFC US Equity	SingleStock	Hedge	nonfut	BBG	WFC US Equity	PX_LAST
MS US Equity	SingleStock	Market	-	BBG	MS US Equity	PX_LAST
MS US Equity	SingleStock	Vol	Near	BBG	MS US Equity	30DAY_IMPVOL_100.0%MNY_DF
MS US Equity	SingleStock	Vol	Far	BBG	MS US Equity	60DAY_IMPVOL_100.0%MNY_DF
MS US Equity	SingleStock	Hedge	nonfut	BBG	MS US Equity	PX_LAST
PFE US Equity	SingleStock	Market	-	BBG	PFE US Equity	PX_LAST
PFE US Equity	SingleStock	Vol	Near	BBG	PFE US Equity	30DAY_IMPVOL_100.0%MNY_DF
PFE US Equity	SingleStock	Vol	Far	BBG	PFE US Equity	60DAY_IMPVOL_100.0%MNY_DF
PFE US Equity	SingleStock	Hedge	nonfut	BBG	PFE US Equity	PX_LAST
VOW3 GR Equity	SingleStock	Market	-	BBG	VOW3 GR Equity	PX_LAST
VOW3 GR Equity	SingleStock	Vol	Near	BBG	VOW3 GR Equity	30DAY_IMPVOL_100.0%MNY_DF
VOW3 GR Equity	SingleStock	Vol	Far	BBG	VOW3 GR Equity	60DAY_IMPVOL_100.0%MNY_DF
VOW3 GR Equity	SingleStock	Hedge	nonfut	BBG	VOW3 GR Equity	PX_LAST
IBM US Equity	SingleStock	Market	-	BBG	IBM US Equity	PX_LAST
IBM US Equity	SingleStock	Vol	Near	BBG	IBM US Equity	30DAY_IMPVOL_100.0%MNY_DF
IBM US Equity	SingleStock	Vol	Far	BBG	IBM US Equity	60DAY_IMPVOL_100.0%MNY_DF
IBM US Equity	SingleStock	Hedge	nonfut	BBG	IBM US Equity	PX_LAST
CMCSA US Equity	SingleStock	Market	-	BBG	CMCSA US Equity	PX_LAST
CMCSA US Equity	SingleStock	Vol	Near	BBG	CMCSA US Equity	30DAY_IMPVOL_100.0%MNY_DF
CMCSA US Equity	SingleStock	Vol	Far	BBG	CMCSA US Equity	60DAY_IMPVOL_100.0%MNY_DF
CMCSA US Equity	SingleStock	Hedge	nonfut	BBG	CMCSA US Equity	PX_LAST
TXN US Equity	SingleStock	Market	-	BBG	TXN US Equity	PX_LAST
TXN US Equity	SingleStock	Vol	Near	BBG	TXN US Equity	30DAY_IMPVOL_100.0%MNY_DF
TXN US Equity	SingleStock	Vol	Far	BBG	TXN US Equity	60DAY_IMPVOL_100.0%MNY_DF
TXN US Equity	SingleStock	Hedge	nonfut	BBG	TXN US Equity	PX_LAST
PG US Equity	SingleStock	Market	-	BBG	PG US Equity	PX_LAST
PG US Equity	SingleStock	Vol	Near	BBG	PG US Equity	30DAY_IMPVOL_100.0%MNY_DF
PG US Equity	SingleStock	Vol	Far	BBG	PG US Equity	60DAY_IMPVOL_100.0%MNY_DF
PG US Equity	SingleStock	Hedge	nonfut	BBG	PG US Equity	PX_LAST
PEP US Equity	SingleStock	Market	-	BBG	PEP US Equity	PX_LAST
PEP US Equity	SingleStock	Vol	Near	BBG	PEP US Equity	30DAY_IMPVOL_100.0%MNY_DF
PEP US Equity	SingleStock	Vol	Far	BBG	PEP US Equity	60DAY_IMPVOL_100.0%MNY_DF
PEP US Equity	SingleStock	Hedge	nonfut	BBG	PEP US Equity	PX_LAST
F US Equity	SingleStock	Market	-	BBG	F US Equity	PX_LAST
F US Equity	SingleStock	Vol	Near	BBG	F US Equity	30DAY_IMPVOL_100.0%MNY_DF
F US Equity	SingleStock	Vol	Far	BBG	F US Equity	60DAY_IMPVOL_100.0%MNY_DF
F US Equity	SingleStock	Hedge	nonfut	BBG	F US Equity	PX_LAST
VZ US Equity	SingleStock	Market	-	BBG	VZ US Equity	PX_LAST
VZ US Equity	SingleStock	Vol	Near	BBG	VZ US Equity	30DAY_IMPVOL_100.0%MNY_DF
VZ US Equity	SingleStock	Vol	Far	BBG	VZ US Equity	60DAY_IMPVOL_100.0%MNY_DF
VZ US Equity	SingleStock	Hedge	nonfut	BBG	VZ US Equity	PX_LAST
KO US Equity	SingleStock	Market	-	BBG	KO US Equity	PX_LAST
KO US Equity	SingleStock	Vol	Near	BBG	KO US Equity	30DAY_IMPVOL_100.0%MNY_DF
KO US Equity	SingleStock	Vol	Far	BBG	KO US Equity	60DAY_IMPVOL_100.0%MNY_DF
KO US Equity	SingleStock	Hedge	nonfut	BBG	KO US Equity	PX_LAST
COP US Equity	SingleStock	Market	-	BBG	COP US Equity	PX_LAST
COP US Equity	SingleStock	Vol	Near	BBG	COP US Equity	30DAY_IMPVOL_100.0%MNY_DF
COP US Equity	SingleStock	Vol	Far	BBG	COP US Equity	60DAY_IMPVOL_100.0%MNY_DF
COP US Equity	SingleStock	Hedge	nonfut	BBG	COP US Equity	PX_LAST
ABBV US Equity	SingleStock	Market	-	BBG	ABBV US Equity	PX_LAST
ABBV US Equity	SingleStock	Vol	Near	BBG	ABBV US Equity	30DAY_IMPVOL_100.0%MNY_DF
ABBV US Equity	SingleStock	Vol	Far	BBG	ABBV US Equity	60DAY_IMPVOL_100.0%MNY_DF
ABBV US Equity	SingleStock	Hedge	nonfut	BBG	ABBV US Equity	PX_LAST
CSCO US Equity	SingleStock	Market	-	BBG	CSCO US Equity	PX_LAST
CSCO US Equity	SingleStock	Vol	Near	BBG	CSCO US Equity	30DAY_IMPVOL_100.0%MNY_DF
CSCO US Equity	SingleStock	Vol	Far	BBG	CSCO US Equity	60DAY_IMPVOL_100.0%MNY_DF
CSCO US Equity	SingleStock	Hedge	nonfut	BBG	CSCO US Equity	PX_LAST
